"","extent","id","area","x","y","lgn.1","lgn.2","lgn.3","lgn.4","lgn.5","lat.1","lat.2","lat.3","lat.4","lat.5","JulesMean","JulesSD","BioMean","BioSD","VisitsMean","VisitsSD"
"3925","Ennerdale",263124,138355.220887944,-3.32233730197275,54.5185540116919,-3.32233730197275,-3.32233730197275,-3.30689182763174,-3.30689182763174,-3.32233730197275,54.5185540116919,54.5275365633583,54.5275365633583,54.5185540116919,54.5185540116919,19.7373208024512,0,43.358596219612,0.869308173360828,69,2.02709799117724
"3926","Ennerdale",264166,61401.3214577995,-3.30689353577509,54.518721938031,-3.30689353577509,-3.30689353577509,-3.29144799804885,-3.29144799804885,-3.30689353577509,54.518721938031,54.5277044894403,54.5277044894403,54.518721938031,54.518721938031,20.0779676251477,0,41.4926085120389,1.09066989885913,40,3.75624598692644
"3927","Ennerdale",265208,129141.288830457,-3.29144961152983,54.5188878926766,-3.29144961152983,-3.29144961152983,-3.27600401116195,-3.27600401116195,-3.29144961152983,54.5188878926766,54.5278704438318,54.5278704438318,54.5188878926766,54.5188878926766,19.0300934242969,0,35.9923516131042,1.17807070825659,41,2.32123431906318
"3928","Ennerdale",258955,252517.926026545,-3.3844147316279,54.5268468312694,-3.3844147316279,-3.3844147316279,-3.36896612630963,-3.36896612630963,-3.3844147316279,54.5268468312694,54.5358293702394,54.5358293702394,54.5268468312694,54.5268468312694,19.5056708742962,0,37.1687697712522,1.08505618933462,15,3.7770569254865
"3929","Ennerdale",259997,155851.078308805,-3.36896822783791,54.52702270192,-3.36896822783791,-3.36896822783791,-3.35351955610191,-3.35351955610191,-3.36896822783791,54.52702270192,54.5360052406208,54.5360052406208,54.52702270192,54.52702270192,19.1158386581584,0,40.7515914491493,1.01669239024698,29,2.67565285522148
"3930","Ennerdale",261039,3727.44956288487,-3.35352155841966,54.5271966004093,-3.35352155841966,-3.35352155841966,-3.33807282100999,-3.33807282100999,-3.35352155841966,54.5271966004093,54.5361791388438,54.5361791388438,54.5271966004093,54.5271966004093,19.1743385376112,0,37.9011374821407,1.02667634201878,14,2.49054203982221
"3931","Pickenham",540506,41480.7557647675,0.664276859079086,52.6082850079099,0.664276859079086,0.664276859079086,0.679041496452518,0.679041496452518,0.664276859079086,52.6082850079099,52.6172705121928,52.6172705121928,52.6082850079099,52.6082850079099,14.0585145007073,1.03312597216909,40.9854976862335,1.03482159046773,67,2.9559720107425
"3932","Pickenham",540507,4775.42523497716,0.663731691036264,52.5993049624252,0.663731691036264,0.663731691036264,0.67849330813593,0.67849330813593,0.663731691036264,52.5993049624252,52.6082904807102,52.6082904807102,52.5993049624252,52.5993049624252,12.5643383670285,1.42738855307371,39.9619529894908,0.96680917996455,20,3.07273972655165
"3933","Pickenham",541549,65409.70801384,0.678479648082331,52.5989721823699,0.678479648082331,0.678479648082331,0.693241153288305,0.693241153288305,0.678479648082331,52.5989721823699,52.6079577011738,52.6079577011738,52.5989721823699,52.5989721823699,17.1689275022595,1.98209095562296,38.7107067665739,1.00319962993846,16,1.93692757663115
"3934","Pickenham",542591,113523.408869337,0.69322731532506,52.5986375675847,0.69322731532506,0.69322731532506,0.707988708022651,0.707988708022651,0.69322731532506,52.5986375675847,52.6076230869104,52.6076230869104,52.5986375675847,52.5986375675847,17.6654454943436,1.97545086048091,37.5429636619016,0.729523073054483,18,3.21569203552093
"3935","Pickenham",541548,528335.796644015,0.679027826011223,52.6079521204095,0.679027826011223,0.679027826011223,0.693792351395445,0.693792351395445,0.679027826011223,52.6079521204095,52.6169376252114,52.6169376252114,52.6079521204095,52.6079521204095,13.2579702982787,1.17243609875382,44.0575569558474,0.911539335894818,23,2.2739238612655
"3936","Pickenham",542590,792965.520851184,0.693778502935552,52.6076173975885,0.693778502935552,0.693778502935552,0.708542915715351,0.708542915715351,0.693778502935552,52.6076173975885,52.6166029029123,52.6166029029123,52.6076173975885,52.6076173975885,13.0837077592218,1.68919187665946,41.7276366322324,0.904188574522804,14,2.68400937674043
"3937","Pickenham",543632,288.17379960604,0.708528888265292,52.6072808395295,0.708528888265292,0.708528888265292,0.72329318782552,0.72329318782552,0.708528888265292,52.6072808395295,52.6162663453781,52.6162663453781,52.6072808395295,52.6072808395295,20.5862876382555,2.12056872264769,39.9736501429254,1.05481329705567,39,3.05883362368302
"3938","Pickenham",542589,516916.939665231,0.694329982140535,52.6165972098255,0.694329982140535,0.694329982140535,0.709097416599117,0.709097416599117,0.694329982140535,52.6165972098255,52.6255827011486,52.6255827011486,52.6165972098255,52.6165972098255,12.7281619847517,1.24767968114126,39.7380533663099,1.10182572193772,38,2.81211516511381
"3939","Pickenham",543631,284146.531089194,0.709083378532876,52.6162605430958,0.709083378532876,0.709083378532876,0.723850699675226,0.723850699675226,0.709083378532876,52.6162605430958,52.6252460349437,52.6252460349437,52.6162605430958,52.6162605430958,17.3620410905656,1.97040926561722,36.5628788221124,1.01583730173132,12,2.54281229304604
"3940","Ampfield Windmills",391682,1460.59172043542,-1.46696099103177,51.0006747307126,-1.46696099103177,-1.46696099103177,-1.4527125457248,-1.4527125457248,-1.46696099103177,51.0006747307126,51.009662757257,51.009662757257,51.0006747307126,51.0006747307126,12.384605491654,0.29825674213471,42.8947107327955,0.975481920805342,22,2.73546416284674
"3941","Ampfield Windmills",392724,29226.2835307056,-1.45271065888795,51.0006088810499,-1.45271065888795,-1.45271065888795,-1.4384622337563,-1.4384622337563,-1.45271065888795,51.0006088810499,51.0095969076982,51.0095969076982,51.0006088810499,51.0006088810499,14.2631025630569,0.374283273502904,39.2115301286958,1.03384390330587,24,3.53209574478984
"3942","Ampfield Windmills",394808,88779.3210743834,-1.42421015896316,51.0004719678992,-1.42421015896316,-1.42421015896316,-1.40996177577933,-1.40996177577933,-1.42421015896316,51.0004719678992,51.0094599947636,51.0094599947636,51.0004719678992,51.0004719678992,15.8522482220306,0.810969322220879,40.4296563626997,0.892416411422333,15,3.25426855209254
"3943","Ampfield Windmills",391681,133057.624225842,-1.46685798260492,51.009666570367,-1.46685798260492,-1.46685798260492,-1.45260678162282,-1.45260678162282,-1.46685798260492,51.009666570367,51.0186545827231,51.0186545827231,51.009666570367,51.009666570367,15.7704304830402,0.835161953573528,37.7150653599987,0.993464731182035,6,2.86847957773708
"3944","Ampfield Windmills",392723,784586.452232526,-1.45260489557825,51.0096006997036,-1.45260489557825,-1.45260489557825,-1.4383537147883,-1.4383537147883,-1.45260489557825,51.0096006997036,51.0185887121637,51.0185887121637,51.0096006997036,51.0096006997036,15.1016613181314,0.517696914395642,44.3402771517774,1.04810546560309,92,3.26862705292018
